Time,Acceleration,Velocity,Height,Mass,Thrust
1.340000,0.000000,-12.757710,-8.370594,0.141979,0.000000
1.350000,0.000000,-12.855780,-8.499152,0.141708,0.000000
1.360000,0.000000,-12.953850,-8.628690,0.141437,0.000000
1.370000,0.000000,-13.051920,-8.759210,0.141167,0.000000
1.380000,0.000000,-13.149990,-8.890709,0.140896,0.000000
1.390000,0.000000,-13.248060,-9.023190,0.140625,0.000000
1.400000,0.000000,-13.346130,-9.156651,0.140354,0.000000
1.410000,0.000000,-13.444200,-9.291093,0.140083,0.000000
1.420000,0.000000,-13.542270,-9.426516,0.139812,0.000000
1.430000,0.000000,-13.640340,-9.562919,0.139542,0.000000
1.440000,0.000000,-13.738410,-9.700304,0.139271,0.000000
1.450000,0.000000,-13.836480,-9.838668,0.139000,0.000000
1.460000,0.000000,-13.934550,-9.978014,0.138729,0.000000
1.470000,0.000000,-14.032620,-10.118340,0.138458,0.000000
1.480000,0.000000,-14.130690,-10.259647,0.138187,0.000000
1.490000,0.000000,-14.228760,-10.401935,0.137917,0.000000
1.500000,0.000000,-14.326830,-10.545203,0.137646,0.000000
1.510000,0.000000,-14.424900,-10.689452,0.137375,0.000000
1.520000,0.000000,-14.522970,-10.834682,0.137104,0.000000
1.530000,0.000000,-14.621040,-10.980892,0.136833,0.000000
1.540000,0.000000,-14.719110,-11.128083,0.136562,0.000000
1.550000,0.000000,-14.817180,-11.276255,0.136292,0.000000
1.560000,0.000000,-14.915250,-11.425407,0.136021,0.000000
1.570000,0.000000,-15.013320,-11.575541,0.135750,0.000000
1.580000,0.000000,-15.111390,-11.726655,0.135479,0.000000
1.590000,0.000000,-15.209460,-11.878749,0.135208,0.000000
1.600000,0.000000,-15.307530,-12.031824,0.134937,0.000000
1.610000,0.000000,-15.405600,-12.185880,0.134667,0.000000
1.620000,0.000000,-15.503670,-12.340917,0.134396,0.000000
1.630000,0.000000,-15.601740,-12.496935,0.134125,0.000000
1.640000,0.000000,-15.699810,-12.653933,0.133854,0.000000
1.650000,0.000000,-15.797880,-12.811911,0.133583,0.000000
1.660000,0.000000,-15.895950,-12.970871,0.133312,0.000000
1.670000,0.000000,-15.994020,-13.130811,0.133042,0.000000
1.680000,0.000000,-16.092090,-13.291732,0.132771,0.000000
1.690000,0.000000,-16.190160,-13.453634,0.132500,0.000000
1.700000,0.000000,-16.288230,-13.616516,0.132229,0.000000
1.710000,0.000000,-16.386300,-13.780379,0.131958,0.000000
1.720000,0.000000,-16.484370,-13.945223,0.131687,0.000000
1.730000,0.000000,-16.582440,-14.111047,0.131417,0.000000
1.740000,0.000000,-16.680510,-14.277852,0.131146,0.000000
1.750000,0.000000,-16.778580,-14.445638,0.130875,0.000000
1.760000,0.000000,-16.876650,-14.614404,0.130604,0.000000
1.770000,0.000000,-16.974720,-14.784152,0.130333,0.000000
1.780000,0.000000,-17.072790,-14.954880,0.130062,0.000000
1.790000,0.000000,-17.170860,-15.126588,0.129792,0.000000
1.800000,0.000000,-17.268930,-15.299277,0.129521,0.000000
1.810000,0.000000,-17.367000,-15.472947,0.129250,0.000000
1.820000,0.000000,-17.465070,-15.647598,0.128979,0.000000
1.830000,0.000000,-17.563140,-15.823230,0.128708,0.000000
1.840000,0.000000,-17.661210,-15.999842,0.128437,0.000000
1.850000,0.000000,-17.759280,-16.177435,0.128167,0.000000
1.860000,0.000000,-17.857350,-16.356008,0.127896,0.000000
1.870000,0.000000,-17.955420,-16.535562,0.127625,0.000000
1.880000,0.000000,-18.053490,-16.716097,0.127354,0.000000
1.890000,0.000000,-18.151560,-16.897613,0.127083,0.000000
1.900000,0.000000,-18.249630,-17.080109,0.126812,0.000000
1.910000,0.000000,-18.347700,-17.263586,0.126542,0.000000
1.920000,0.000000,-18.445770,-17.448044,0.126271,0.000000
1.930000,0.000000,-18.543840,-17.633482,0.126000,0.000000
1.940000,0.000000,-18.641910,-17.819901,0.125729,0.000000
1.950000,0.000000,-18.739980,-18.007301,0.125458,0.000000
1.960000,0.000000,-18.838050,-18.195682,0.125187,0.000000
1.970000,0.000000,-18.936120,-18.385043,0.124917,0.000000
1.980000,0.000000,-19.034190,-18.575385,0.124646,0.000000
1.990000,0.000000,-19.132260,-18.766707,0.124375,0.000000
2.000000,0.000000,-19.230330,-18.959011,0.124104,0.000000
2.010000,0.000000,-19.328400,-19.152295,0.123833,0.000000
2.020000,0.000000,-19.426470,-19.346559,0.123562,0.000000
2.030000,0.000000,-19.524540,-19.541805,0.123292,0.000000
2.040000,0.000000,-19.622610,-19.738031,0.123021,0.000000
2.050000,0.000000,-19.720680,-19.935238,0.122750,0.000000
2.060000,0.000000,-19.818750,-20.133425,0.122479,0.000000
2.070000,0.000000,-19.916820,-20.332593,0.122208,0.000000
2.080000,0.000000,-20.014890,-20.532742,0.121938,0.000000
2.090000,0.000000,-20.112960,-20.733872,0.121667,0.000000
2.100000,0.000000,-20.211030,-20.935982,0.121396,0.000000
2.110000,0.000000,-20.309100,-21.139073,0.121125,0.000000
2.120000,0.000000,-20.407170,-21.343145,0.120854,0.000000
2.130000,0.000000,-20.505240,-21.548197,0.120583,0.000000
2.140000,0.000000,-20.603310,-21.754230,0.120313,0.000000
2.150000,0.000000,-20.701380,-21.961244,0.120042,0.000000
2.160000,0.000000,-20.799450,-22.169239,0.119771,0.000000
2.170000,0.000000,-20.897520,-22.378214,0.119500,0.000000
2.180000,0.000000,-20.995590,-22.588170,0.119229,0.000000
2.190000,0.000000,-21.093660,-22.799106,0.118958,0.000000
2.200000,0.000000,-21.191730,-23.011024,0.118688,0.000000
2.210000,0.000000,-21.289800,-23.223922,0.118417,0.000000
2.220000,0.000000,-21.387870,-23.437800,0.118146,0.000000
2.230000,0.000000,-21.485940,-23.652660,0.117875,0.000000
2.240000,0.000000,-21.584010,-23.868500,0.117604,0.000000
2.250000,0.000000,-21.682080,-24.085321,0.117333,0.000000
2.260000,0.000000,-21.780150,-24.303122,0.117063,0.000000
2.270000,0.000000,-21.878220,-24.521904,0.116792,0.000000
2.280000,0.000000,-21.976290,-24.741667,0.116521,0.000000
2.290000,0.000000,-22.074360,-24.962411,0.116250,0.000000
2.300000,0.000000,-22.172430,-25.184135,0.115979,0.000000
2.310000,0.000000,-22.270500,-25.406840,0.115708,0.000000
2.320000,0.000000,-22.368570,-25.630526,0.115438,0.000000
2.330000,0.000000,-22.466640,-25.855192,0.115167,0.000000
2.340000,0.000000,-22.564710,-26.080839,0.114896,0.000000
2.350000,0.000000,-22.662780,-26.307467,0.114625,0.000000
2.360000,0.000000,-22.760850,-26.535076,0.114354,0.000000
2.370000,0.000000,-22.858920,-26.763665,0.114083,0.000000
2.380000,0.000000,-22.956990,-26.993235,0.113813,0.000000
2.390000,0.000000,-23.055060,-27.223785,0.113542,0.000000
2.400000,0.000000,-23.153130,-27.455317,0.113271,0.000000
2.410000,0.000000,-23.251200,-27.687829,0.113000,0.000000
2.420000,0.000000,-23.349270,-27.921321,0.113000,0.000000
2.430000,0.000000,-23.447340,-28.155795,0.113000,0.000000
2.440000,0.000000,-23.545410,-28.391249,0.113000,0.000000
2.450000,0.000000,-23.643480,-28.627684,0.113000,0.000000
2.460000,0.000000,-23.741550,-28.865099,0.113000,0.000000
2.470000,0.000000,-23.839620,-29.103495,0.113000,0.000000
2.480000,0.000000,-23.937690,-29.342872,0.113000,0.000000
2.490000,0.000000,-24.035760,-29.583230,0.113000,0.000000
2.500000,0.000000,-24.133830,-29.824568,0.113000,0.000000
2.510000,0.000000,-24.231900,-30.066887,0.113000,0.000000
2.520000,0.000000,-24.329970,-30.310187,0.113000,0.000000
2.530000,0.000000,-24.428040,-30.554467,0.113000,0.000000
2.540000,0.000000,-24.526110,-30.799728,0.113000,0.000000
2.550000,0.000000,-24.624180,-31.045970,0.113000,0.000000
2.560000,0.000000,-24.722250,-31.293193,0.113000,0.000000
2.570000,0.000000,-24.820320,-31.541396,0.113000,0.000000
2.580000,0.000000,-24.918390,-31.790580,0.113000,0.000000
2.590000,0.000000,-25.016460,-32.040744,0.113000,0.000000
2.600000,0.000000,-25.114530,-32.291890,0.113000,0.000000
2.610000,0.000000,-25.212600,-32.544016,0.113000,0.000000
2.620000,0.000000,-25.310670,-32.797122,0.113000,0.000000
2.630000,0.000000,-25.408740,-33.051210,0.113000,0.000000
2.640000,0.000000,-25.506810,-33.306278,0.113000,0.000000
2.650000,0.000000,-25.604880,-33.562327,0.113000,0.000000
2.660000,0.000000,-25.702950,-33.819356,0.113000,0.000000
2.670000,0.000000,-25.801020,-34.077366,0.113000,0.000000
2.680000,0.000000,-25.899090,-34.336357,0.113000,0.000000
2.690000,0.000000,-25.997160,-34.596329,0.113000,0.000000
2.700000,0.000000,-26.095230,-34.857281,0.113000,0.000000
2.710000,0.000000,-26.193300,-35.119214,0.113000,0.000000
2.720000,0.000000,-26.291370,-35.382128,0.113000,0.000000
2.730000,0.000000,-26.389440,-35.646022,0.113000,0.000000
2.740000,0.000000,-26.487510,-35.910897,0.113000,0.000000
2.750000,0.000000,-26.585580,-36.176753,0.113000,0.000000
2.760000,0.000000,-26.683650,-36.443590,0.113000,0.000000
2.770000,0.000000,-26.781720,-36.711407,0.113000,0.000000
2.780000,0.000000,-26.879790,-36.980205,0.113000,0.000000
2.790000,0.000000,-26.977860,-37.249983,0.113000,0.000000
2.800000,0.000000,-27.075930,-37.520743,0.113000,0.000000
2.810000,0.000000,-27.174000,-37.792483,0.113000,0.000000
2.820000,0.000000,-27.272070,-38.065203,0.113000,0.000000
2.830000,0.000000,-27.370140,-38.338905,0.113000,0.000000
2.840000,0.000000,-27.468210,-38.613587,0.113000,0.000000
2.850000,0.000000,-27.566280,-38.889250,0.113000,0.000000
2.860000,0.000000,-27.664350,-39.165893,0.113000,0.000000
2.870000,0.000000,-27.762420,-39.443517,0.113000,0.000000
2.880000,0.000000,-27.860490,-39.722122,0.113000,0.000000
2.890000,0.000000,-27.958560,-40.001708,0.113000,0.000000
2.900000,0.000000,-28.056630,-40.282274,0.113000,0.000000
2.910000,0.000000,-28.154700,-40.563821,0.113000,0.000000
2.920000,0.000000,-28.252770,-40.846349,0.113000,0.000000
2.930000,0.000000,-28.350840,-41.129857,0.113000,0.000000
2.940000,0.000000,-28.448910,-41.414347,0.113000,0.000000
2.950000,0.000000,-28.546980,-41.699816,0.113000,0.000000
2.960000,0.000000,-28.645050,-41.986267,0.113000,0.000000
2.970000,0.000000,-28.743120,-42.273698,0.113000,0.000000
2.980000,0.000000,-28.841190,-42.562110,0.113000,0.000000
2.990000,0.000000,-28.939260,-42.851503,0.113000,0.000000
3.000000,0.000000,-29.037330,-43.141876,0.113000,0.000000
3.010000,0.000000,-29.135400,-43.433230,0.113000,0.000000
3.020000,0.000000,-29.233470,-43.725565,0.113000,0.000000
3.030000,0.000000,-29.331540,-44.018880,0.113000,0.000000
3.040000,0.000000,-29.429610,-44.313176,0.113000,0.000000
3.050000,0.000000,-29.527680,-44.608453,0.113000,0.000000
3.060000,0.000000,-29.625750,-44.904710,0.113000,0.000000
3.070000,0.000000,-29.723820,-45.201949,0.113000,0.000000
3.080000,0.000000,-29.821890,-45.500167,0.113000,0.000000
3.090000,0.000000,-29.919960,-45.799367,0.113000,0.000000
3.100000,0.000000,-30.018030,-46.099547,0.113000,0.000000
3.110000,0.000000,-30.116100,-46.400708,0.113000,0.000000
3.120000,0.000000,-30.214170,-46.702850,0.113000,0.000000
3.130000,0.000000,-30.312240,-47.005972,0.113000,0.000000
3.140000,0.000000,-30.410310,-47.310076,0.113000,0.000000
3.150000,0.000000,-30.508380,-47.615159,0.113000,0.000000
3.160000,0.000000,-30.606450,-47.921224,0.113000,0.000000
3.170000,0.000000,-30.704520,-48.228269,0.113000,0.000000
3.180000,0.000000,-30.802590,-48.536295,0.113000,0.000000
3.190000,0.000000,-30.900660,-48.845302,0.113000,0.000000
3.200000,0.000000,-30.998730,-49.155289,0.113000,0.000000
3.210000,0.000000,-31.096800,-49.466257,0.113000,0.000000
3.220000,0.000000,-31.194870,-49.778206,0.113000,0.000000
3.230000,0.000000,-31.292940,-50.091135,0.113000,0.000000
3.240000,0.000000,-31.391010,-50.405045,0.113000,0.000000
3.250000,0.000000,-31.489080,-50.719936,0.113000,0.000000
3.260000,0.000000,-31.587150,-51.035807,0.113000,0.000000
3.270000,0.000000,-31.685220,-51.352660,0.113000,0.000000
3.280000,0.000000,-31.783290,-51.670493,0.113000,0.000000
3.290000,0.000000,-31.881360,-51.989306,0.113000,0.000000
3.300000,0.000000,-31.979430,-52.309100,0.113000,0.000000
3.310000,0.000000,-32.077500,-52.629875,0.113000,0.000000
3.320000,0.000000,-32.175570,-52.951631,0.113000,0.000000
3.330000,0.000000,-32.273640,-53.274368,0.113000,0.000000
3.340000,0.000000,-32.371710,-53.598085,0.113000,0.000000
3.350000,0.000000,-32.469780,-53.922782,0.113000,0.000000
3.360000,0.000000,-32.567850,-54.248461,0.113000,0.000000
3.370000,0.000000,-32.665920,-54.575120,0.113000,0.000000
3.380000,0.000000,-32.763990,-54.902760,0.113000,0.000000
3.390000,0.000000,-32.862060,-55.231381,0.113000,0.000000
3.400000,0.000000,-32.960130,-55.560982,0.113000,0.000000
3.410000,0.000000,-33.058200,-55.891564,0.113000,0.000000
3.420000,0.000000,-33.156270,-56.223127,0.113000,0.000000
3.430000,0.000000,-33.254340,-56.555670,0.113000,0.000000
3.440000,0.000000,-33.352410,-56.889194,0.113000,0.000000
3.450000,0.000000,-33.450480,-57.223699,0.113000,0.000000
3.460000,0.000000,-33.548550,-57.559184,0.113000,0.000000
3.470000,0.000000,-33.646620,-57.895651,0.113000,0.000000
3.480000,0.000000,-33.744690,-58.233098,0.113000,0.000000
3.490000,0.000000,-33.842760,-58.571525,0.113000,0.000000
3.500000,0.000000,-33.940830,-58.910933,0.113000,0.000000
3.510000,0.000000,-34.038900,-59.251322,0.113000,0.000000
3.520000,0.000000,-34.136970,-59.592692,0.113000,0.000000
3.530000,0.000000,-34.235040,-59.935043,0.113000,0.000000
3.540000,0.000000,-34.333110,-60.278374,0.113000,0.000000
3.550000,0.000000,-34.431180,-60.622685,0.113000,0.000000
3.560000,0.000000,-34.529250,-60.967978,0.113000,0.000000
3.570000,0.000000,-34.627320,-61.314251,0.113000,0.000000
3.580000,0.000000,-34.725390,-61.661505,0.113000,0.000000
3.590000,0.000000,-34.823460,-62.009740,0.113000,0.000000
3.600000,0.000000,-34.921530,-62.358955,0.113000,0.000000
3.610000,0.000000,-35.019600,-62.709151,0.113000,0.000000
3.620000,0.000000,-35.117670,-63.060328,0.113000,0.000000
3.630000,0.000000,-35.215740,-63.412485,0.113000,0.000000
3.640000,0.000000,-35.313810,-63.765623,0.113000,0.000000
3.650000,0.000000,-35.411880,-64.119742,0.113000,0.000000
3.660000,0.000000,-35.509950,-64.474842,0.113000,0.000000
3.670000,0.000000,-35.608020,-64.830922,0.113000,0.000000
3.680000,0.000000,-35.706090,-65.187983,0.113000,0.000000
3.690000,0.000000,-35.804160,-65.546024,0.113000,0.000000
3.700000,0.000000,-35.902230,-65.905047,0.113000,0.000000
3.710000,0.000000,-36.000300,-66.265050,0.113000,0.000000
3.720000,0.000000,-36.098370,-66.626033,0.113000,0.000000
3.730000,0.000000,-36.196440,-66.987998,0.113000,0.000000
3.740000,0.000000,-36.294510,-67.350943,0.113000,0.000000
3.750000,0.000000,-36.392580,-67.714869,0.113000,0.000000
3.760000,0.000000,-36.490650,-68.079775,0.113000,0.000000
3.770000,0.000000,-36.588720,-68.445662,0.113000,0.000000
3.780000,0.000000,-36.686790,-68.812530,0.113000,0.000000
3.790000,0.000000,-36.784860,-69.180379,0.113000,0.000000
3.800000,0.000000,-36.882930,-69.549208,0.113000,0.000000
3.810000,0.000000,-36.981000,-69.919018,0.113000,0.000000
3.820000,0.000000,-37.079070,-70.289809,0.113000,0.000000
3.830000,0.000000,-37.177140,-70.661580,0.113000,0.000000
3.840000,0.000000,-37.275210,-71.034332,0.113000,0.000000
3.850000,0.000000,-37.373280,-71.408065,0.113000,0.000000
3.860000,0.000000,-37.471350,-71.782779,0.113000,0.000000
3.870000,0.000000,-37.569420,-72.158473,0.113000,0.000000
3.880000,0.000000,-37.667490,-72.535148,0.113000,0.000000
3.890000,0.000000,-37.765560,-72.912803,0.113000,0.000000
3.900000,0.000000,-37.863630,-73.291440,0.113000,0.000000
3.910000,0.000000,-37.961700,-73.671057,0.113000,0.000000
3.920000,0.000000,-38.059770,-74.051654,0.113000,0.000000
3.930000,0.000000,-38.157840,-74.433233,0.113000,0.000000
3.940000,0.000000,-38.255910,-74.815792,0.113000,0.000000
3.950000,0.000000,-38.353980,-75.199332,0.113000,0.000000
3.960000,0.000000,-38.452050,-75.583852,0.113000,0.000000
3.970000,0.000000,-38.550120,-75.969353,0.113000,0.000000
3.980000,0.000000,-38.648190,-76.355835,0.113000,0.000000
3.990000,0.000000,-38.746260,-76.743298,0.113000,0.000000
4.000000,0.000000,-38.844330,-77.131741,0.113000,0.000000
4.010000,0.000000,-38.942400,-77.521165,0.113000,0.000000
4.020000,0.000000,-39.040470,-77.911570,0.113000,0.000000
4.030000,0.000000,-39.138540,-78.302955,0.113000,0.000000
4.040000,0.000000,-39.236610,-78.695321,0.113000,0.000000
4.050000,0.000000,-39.334680,-79.088668,0.113000,0.000000
4.060000,0.000000,-39.432750,-79.482996,0.113000,0.000000
4.070000,0.000000,-39.530820,-79.878304,0.113000,0.000000
4.080000,0.000000,-39.628890,-80.274593,0.113000,0.000000
4.090000,0.000000,-39.726960,-80.671862,0.113000,0.000000
4.100000,0.000000,-39.825030,-81.070113,0.113000,0.000000
4.110000,0.000000,-39.923100,-81.469344,0.113000,0.000000
4.120000,0.000000,-40.021170,-81.869555,0.113000,0.000000
4.130000,0.000000,-40.119240,-82.270748,0.113000,0.000000
4.140000,0.000000,-40.217310,-82.672921,0.113000,0.000000
4.150000,0.000000,-40.315380,-83.076075,0.113000,0.000000
4.160000,0.000000,-40.413450,-83.480209,0.113000,0.000000
4.170000,0.000000,-40.511520,-83.885324,0.113000,0.000000
4.180000,0.000000,-40.609590,-84.291420,0.113000,0.000000
4.190000,0.000000,-40.707660,-84.698497,0.113000,0.000000
4.200000,0.000000,-40.805730,-85.106554,0.113000,0.000000
4.210000,0.000000,-40.903800,-85.515592,0.113000,0.000000
4.220000,0.000000,-41.001870,-85.925611,0.113000,0.000000
4.230000,0.000000,-41.099940,-86.336610,0.113000,0.000000
4.240000,0.000000,-41.198010,-86.748590,0.113000,0.000000
4.250000,0.000000,-41.296080,-87.161551,0.113000,0.000000
4.260000,0.000000,-41.394150,-87.575493,0.113000,0.000000
4.270000,0.000000,-41.492220,-87.990415,0.113000,0.000000
4.280000,0.000000,-41.590290,-88.406318,0.113000,0.000000
4.290000,0.000000,-41.688360,-88.823201,0.113000,0.000000
4.300000,0.000000,-41.786430,-89.241066,0.113000,0.000000
4.310000,0.000000,-41.884500,-89.659911,0.113000,0.000000
4.320000,0.000000,-41.982570,-90.079736,0.113000,0.000000
4.330000,0.000000,-42.080640,-90.500543,0.113000,0.000000
4.340000,0.000000,-42.178710,-90.922330,0.113000,0.000000
4.350000,0.000000,-42.276780,-91.345098,0.113000,0.000000
